target,id,date,user,tweet
1,1752443221,Sat May 09 21:56:23 PDT 2009,taraSG,@leekingx3 It was on my CNN subscription on Google Reader. I couldn't help but repost it 
1,1964523500,Fri May 29 14:22:19 PDT 2009,KEITHREILLY69,"A-ha, my fox has come home "
1,1573233909,Tue Apr 21 00:15:48 PDT 2009,ajstillings,"@nicolerichie Oh, now I know. Read it on your website. "
1,1551844202,Sat Apr 18 10:07:06 PDT 2009,CRulez,Be vigorously aware of what you have...   the small things in life are great!  plus theres so many of em!  (via @RevRunWisdom)
1,1989072904,Mon Jun 01 00:15:24 PDT 2009,nessab04,@kherrylobrien lol. i guess... 
1,1687070667,Sun May 03 07:40:36 PDT 2009,stuartbogg,Just enjoyed a nice bike ride! 
1,1793569467,Thu May 14 03:11:42 PDT 2009,Manon_89,@esmeeworld I just saw your video of Outta Here and it's so cooool! I think it's so great that a Dutch person can get this far! Go esmee! 
1,1957426256,Fri May 29 00:27:59 PDT 2009,NGowers,"@piginthepoke Good morning, no I was tucked up in bed last night. A late night for you then. "
1,2015968767,Wed Jun 03 05:54:29 PDT 2009,catiams,@tommcfly wanna know something random but cool? the initials of Motion In The Ocean (MITO) mean &quot;legend&quot; in Portuguese  awesome album! x
1,1824221934,Sun May 17 00:29:57 PDT 2009,mr_apollo,@missjia lmfao!!!!!.......!.... Wait did she just say niggas and yeast infection in the same sentence...i think i gotta throw up 
1,2014734341,Wed Jun 03 02:30:39 PDT 2009,miggyblahblah08,@FrancesVista you know LEVERAGE?  oh and yeah..after she got beaten by brown..she stopped singing 
1,1981917625,Sun May 31 10:09:22 PDT 2009,littledags,Bouncing on the trampoline   http://twitpic.com/6cc6j
1,1823846158,Sat May 16 23:10:25 PDT 2009,mattzodiak,"saw bladerunner for the first time ever tonight... it was a good movie, but I don't understand the hype... "
1,1932996840,Tue May 26 22:43:46 PDT 2009,impluvium,@johnkung I would be very angry if I went through a speed camera at 11.2km/h and got a fine! 
1,1998163779,Mon Jun 01 18:05:51 PDT 2009,passionate_rice,is watching her brother waste trees! 
1,2057602640,Sat Jun 06 13:18:40 PDT 2009,Jesuslover037,Even a penny on the floor is an opportunity for change 
1,1564073391,Mon Apr 20 01:38:04 PDT 2009,englishtom,@jamiemarkwhite nice one mate  we'll have to meet up next time you are down this way!
1,1970814728,Sat May 30 05:18:23 PDT 2009,sofiafigueiredo,"@lunaerica hey little  what's up,sweet. XxX"
1,2044929799,Fri Jun 05 10:00:13 PDT 2009,VanceStudios,@FluffyTheCat Your only thought is &quot;Meow&quot;...not &quot;World Domination&quot;?! Hope you don't meet MY cat then! 
1,1998996495,Mon Jun 01 19:28:09 PDT 2009,bootstrapper,"@gina_bruno, welcome to Twitter! Might want to follow: @washingtonian, @robdyrdek, @sportsguy33, @cnnbrk, @redsoxgame, @premiumoutlets  "
1,1557556667,Sun Apr 19 04:49:14 PDT 2009,oppositeofariot,Rove Rove Rove Rove Rove I LOVE ARJ 
1,2016157504,Wed Jun 03 06:16:31 PDT 2009,silvrayn,"@bigpieps A big ole mess.  She's doing pretty well. Has up-chucks now and then, but overall good. How about yours? Aside from cute. "
1,1556687182,Sat Apr 18 23:52:57 PDT 2009,toothfairycyber,@npender thks 4 sharing happy note!  Hope U enjoy this special *Toothfairy Dusting* special Tweet just 4 you Enjoy ~Toothfairycyberspace~ 
1,1573405225,Tue Apr 21 01:01:03 PDT 2009,ShafeenaAzly,is being allllll cuddly today  I waanna feel loved!! xD
1,1957501845,Fri May 29 00:42:05 PDT 2009,CaSami007,Loving hulu  maybe my funky hours wont make me miss  every show I ever used to watch now.  
1,1981563852,Sun May 31 09:25:09 PDT 2009,aelmazaidi,just missed tweeting 
1,2187391432,Mon Jun 15 20:12:49 PDT 2009,TheRealAshleyyy,@TheRealKitCat No I Havn't sent it. mah phones in the kitchen and i don't feel like going to get it! ha  I WANT A OREO!!
1,2001111178,Mon Jun 01 23:52:29 PDT 2009,enamoredsoul,"@HipHopJunkie951 yeah,i smoothed it up a lil bit tonight...just thought i'd let it be that mellow kinda night "
1,1977983959,Sat May 30 22:09:26 PDT 2009,x33ieroNINJA,"@tomfelton http://twitpic.com/64y12 - awww, she's beautiful "
1,1972002616,Sat May 30 08:21:19 PDT 2009,tjdsn,@DaleWilliam I love the use of fml. 
1,1999278549,Mon Jun 01 19:56:49 PDT 2009,designminded,You want good Sprint customer service? You go see @cliffordsound at 1604 &amp; Blanco RD. Great guy.  (via @sam_zone)
1,1972737369,Sat May 30 09:47:32 PDT 2009,JillyO,Happy Saturday!! It's amazing here today! We're off to be tourists in our own city. 
1,2006670877,Tue Jun 02 11:30:40 PDT 2009,barbershopboy,@xclomipraminex hey I like your hair thx for the add 
1,2183019286,Mon Jun 15 13:56:25 PDT 2009,TheCrazyMango,@ThomastheTitan I am sure they'd love to be outside.. who doesn't during the summer?! 
1,2046337131,Fri Jun 05 12:02:06 PDT 2009,baibaks,Liepaja here I am.Just for couple of hours.And I already miss Riga  Damn!
1,1969765081,Sat May 30 01:08:36 PDT 2009,fridley,"@_mel_ You also didn't ask @ozdj about the sale of choc, which I am certain he would LOVE to detail... "
1,1468161103,Tue Apr 07 00:02:55 PDT 2009,The_Librarian2,for those who are puzzled by umtweeti wam 
1,2061982733,Sat Jun 06 22:03:23 PDT 2009,melaniestarship,i think i figured out what i'm going to do for my photography assignment 
1,1978672532,Sun May 31 00:05:24 PDT 2009,DNiCESEOUL,damn this mami is thirstyyyy 
1,1685757921,Sun May 03 01:55:46 PDT 2009,bob88jrthe3rd03,Just bought a ....variety of body parts at Walmart  I say a good night!
1,2002126571,Tue Jun 02 03:13:48 PDT 2009,Tatty,"@tomiwk Thank you, you are one of my &quot;oldest&quot; friends on twitter, and I value you greatly! "
1,1694512560,Mon May 04 02:58:07 PDT 2009,No1PanicFan,@LovefromNaja Fresh change from hearing i write sins hey!!?? Not that theres anything wrong with that! 
1,1983119801,Sun May 31 12:32:31 PDT 2009,JaneSumner_,Had a wonderfully fantastic Friday night/Saturday morning thanks to @IanHandke.. Great rest of the weekend thus far. 
1,2056261627,Sat Jun 06 10:49:22 PDT 2009,Ellypoo,@laraduckytay MSN. d k if shez real but  hows aashrit? you havent told me lately.
1,2063961222,Sun Jun 07 04:44:27 PDT 2009,FUHRANK,Lol I love partying with my bitches. 
1,1835437249,Mon May 18 05:59:37 PDT 2009,mcsleazy,"@lilytusk I have before picture. After to follow, when new floor put in. "
1,1986789116,Sun May 31 19:19:18 PDT 2009,zrehman,@nattylynx i think females who are slobs is the most vomitous thing ever! I'm sure your going to kick ass in Law School! 
1,1833903316,Mon May 18 00:52:48 PDT 2009,FxckVanity,ugh heading to work and the driver is so rude. I'm proceeding to talk like chyna 
1,1956798691,Thu May 28 22:43:06 PDT 2009,andrewcamp,@HeikeB Definitely will! 
1,1971109223,Sat May 30 06:14:27 PDT 2009,ddhp,"Everybody, my ID has changed from @ipeterhuang to @ddhp... The reason of change is purely shorter, easy for memorizing. Pls follow. "
1,2002154702,Tue Jun 02 03:19:33 PDT 2009,keesitt,@qippy its a good idea 
1,2179107574,Mon Jun 15 08:39:17 PDT 2009,myOWNinsanity09,"OK NOW B, STOP CHANGING YOUR FUCKING TWEETS!!! LOL hahahahh I &lt;3 YOU BITCH! "
1,2063118192,Sun Jun 07 01:26:10 PDT 2009,emilyburnett,@jaynestringer well done  good luck today  x
1,1883286974,Fri May 22 08:18:35 PDT 2009,SEOSEM,"@YahooGuy thank you for the #ff, I luv you guys  super customer service!!"
1,1752192699,Sat May 09 21:16:24 PDT 2009,smalltown_girl,@cookie_crumbles all the best for art attack. thanks 4d follow 
1,2053353370,Sat Jun 06 04:14:48 PDT 2009,PickwickLemon,Just watched a vid about twitter on YouTube.Something about twitter whore lisa nova. Made me laugh a lot  I do hope she's being sarcastic!
1,2187989034,Mon Jun 15 21:07:10 PDT 2009,Bridget_the1,"Dani GRADUATES U of T TODAY!!!!! So proud / happy for her! Congrats lady, you deserve to enjoy today!  &lt;3"
1,2018040532,Wed Jun 03 09:20:35 PDT 2009,RedRainCreative,I love this site - www.dailyom.com/ - awesome daily readings...Just a little motivation to help everyone get over the hump today!  
1,1970468722,Sat May 30 03:59:45 PDT 2009,pattycapistrano,is ONLINE again  http://plurk.com/p/x6gf1
1,2066755555,Sun Jun 07 11:06:43 PDT 2009,tweeteradder10,@soicyboyent Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,1686075583,Sun May 03 03:37:38 PDT 2009,metacosm,Looks like the Caps - Pens series is going to be an interesting one. Wishing I could be in DC to see a game... Let's go CAPS!  #nhl
1,2051446031,Fri Jun 05 22:02:26 PDT 2009,sydneyaustin,My favorite Blog hands down! http://thesartorialist.blogspot.com/  The man knows fashion 
1,1833367010,Sun May 17 23:04:02 PDT 2009,dharshana,@rmilana Thank you thank you!!!  @cheth lol 
1,1792482033,Wed May 13 23:16:03 PDT 2009,Rixix,Off to take a bath.  
1,2051316823,Fri Jun 05 21:38:08 PDT 2009,webwoke,ohh yesss move up by 2  105. indianpad.com
1,2181848775,Mon Jun 15 12:22:50 PDT 2009,jkozuch,@adamschoales No worries - check out: http://www.alistapart.com/articles/sprites2/ written by @daveshea. Excellent article. 
1,1971721487,Sat May 30 07:45:05 PDT 2009,bn1511,"Ah, got in a quick nap!  Yay! to the Westin for allowing early check-in at 7:30 AM "
1,2066972702,Sun Jun 07 11:30:49 PDT 2009,eldriyal,Sailing away on the New York fairies  beautiful day
1,1834011320,Mon May 18 01:17:14 PDT 2009,sarahlay,@liz_azyan Good luck with the flat hunting and the review! Hope both have positive outcomes 
1,1970502423,Sat May 30 04:07:29 PDT 2009,maggie_ftw,just woke up? Still in bed.   hair cut soon! Party laterr.  text it upp son
1,1976492897,Sat May 30 17:29:15 PDT 2009,Dlewis26,@hweirdo better had got me something from the mall.. 
1,2065479005,Sun Jun 07 08:40:48 PDT 2009,sofisticat,@nj17 oooh could be fun 
1,1972146541,Sat May 30 08:39:21 PDT 2009,Robstarr,@3prettyprincess which one are you 
1,1972756538,Sat May 30 09:49:43 PDT 2009,Curiosafmmb,"@mtarkhov Max! How are you?   *hugs* How was paint ball? Oh &amp; thanks, u just made me blush. "
1,2059647719,Sat Jun 06 17:21:14 PDT 2009,MsMusiclover,@Smuvassilk I thought I was the only one who thought that..we are on the same page 
1,2190377722,Tue Jun 16 02:33:22 PDT 2009,denswriter,Great media lunch today with Research In Motion - sigh I do love my  Blackberry 
1,2190069117,Tue Jun 16 01:40:42 PDT 2009,MishaTheMartian,@bananasgoround i hope your tour is going well &amp; that ur enjoying every second of it 
1,2177020756,Mon Jun 15 05:16:47 PDT 2009,shychan,praises to Windows Powershell... mimicking linux  now there's a good enough shell to play around with...
1,1564644614,Mon Apr 20 04:23:36 PDT 2009,jlonzo,@NikkiCJ hope you have a good morning my new twitter friend  don't work too hard! 
1,2183896034,Mon Jun 15 15:08:02 PDT 2009,samb2004,has had a pretty productive day. gonna make some chicken fried steak for dinner!! @lo1325 should come join me for dinner &amp; beer 
1,1834150616,Mon May 18 01:49:27 PDT 2009,Kellosaurousrex,just might be paranoid 
1,2068967501,Sun Jun 07 15:01:35 PDT 2009,DollfaceShayy,Drinking theraflu straight out the bottle.! 
1,2054891143,Sat Jun 06 08:17:20 PDT 2009,johnrt01,"Hello to all you tweets  My first time on twitter yeah, late at night getting bored thought I would sign up and check it out!!"
1,1979925706,Sun May 31 05:02:59 PDT 2009,Treagus,Bournemouth beach has sand!!! 
1,1833812708,Mon May 18 00:32:48 PDT 2009,tracyjr,Email unification and Vstuff are first up this morning.... Along with the to-do list. I'd be lost without it 
1,1550908698,Sat Apr 18 07:36:20 PDT 2009,cutiepie1703,enjoying this beautiful sunny day... just wish it was a bit warmer 
1,1824561975,Sun May 17 01:55:38 PDT 2009,Rachenn,"That's my seat!! After watching Clueless for the 10millionth time, I finally found the movie funny "
1,2191786898,Tue Jun 16 05:58:14 PDT 2009,alanakirsty,Charging this thing. Oh and yes I am still gonna study  school tomorrow
1,1983794677,Sun May 31 13:51:00 PDT 2009,Emmaloveshearts,Miley pwns  &lt; Thats a fact  Just thought i'd let you know (:
1,1692604460,Sun May 03 20:21:41 PDT 2009,RandallSan,@djcrystalellis how's the bday!? 
1,1962750053,Fri May 29 11:35:30 PDT 2009,XXEmmaTXX,@trekkerguy uve listend 2  lots of music 2day 
1,2182174164,Mon Jun 15 12:49:14 PDT 2009,Ealasaid,"@Sandman1981 Nope, licit, meaning legal.  Opposite of illicit.  Legit would've worked too, but wasn't the first word I thought of."
1,2056971646,Sat Jun 06 12:08:01 PDT 2009,CollsMarie,goin out in the city (chicago) with the ladies 2nite! yay! 
1,1997100848,Mon Jun 01 16:15:17 PDT 2009,ap_sexy,@DuceDaPrivilege thanx... you have to teach me about twitter. i have no clue. 
1,1827796666,Sun May 17 11:28:01 PDT 2009,nancyxp,@CzarinaE i agree 
1,1880637357,Fri May 22 01:57:32 PDT 2009,ilmEditor,Gershwin's Rhapsody In Blue and a nice cup of coffee to start the morning  Hoorah!
1,1825770090,Sun May 17 06:47:17 PDT 2009,Ines,"@KendellRenee thanks for the follow, love how you put &quot;no longer autofollow&quot; on your profile "
1,2017152983,Wed Jun 03 07:56:37 PDT 2009,JulesK_7,"Ah, finally home. Had a nice shower but now have to learn for History  Think I'll learn in front of the PC so it won't be that boring "
1,1751749047,Sat May 09 20:10:59 PDT 2009,jmanas,Wishing a Happy Mothers Day to all the wonderful Mothers out there. 
1,1964017372,Fri May 29 13:35:55 PDT 2009,DylanFan,@BlondeByDesign Aww just saw your msg! Thx we're good ï¿½ ready for a nice dry weekend. Dry in terms of rain that is!  How are you?
1,2058657991,Sat Jun 06 15:22:32 PDT 2009,teenzine,Hey guys sorry last nights pic with debby ryan was tiffany thornton not katelyn tarver  check out our event coverage on the site now!
1,1991118350,Mon Jun 01 06:26:19 PDT 2009,saltypear,@OnePeaceBooks I'm sure the people of Sakaiminato would be thrilled to have Gegege no Kitaro published in English  http://tr.im/n2m6
1,2192935137,Tue Jun 16 07:45:50 PDT 2009,smitsam,@bassoonplaya08 thanks for teaching me to tweet! happy studying 
1,1564878701,Mon Apr 20 05:13:47 PDT 2009,cprmom,@AudreyMcClellan Oh &amp; the text box turns red if I go over 140! 
1,1982135088,Sun May 31 10:35:52 PDT 2009,elephox,@Hatz94 I like that quote  I hope u finish the song and put it on youtube. It would be good as an upbeat kinda song :-D
1,1989380010,Mon Jun 01 01:19:34 PDT 2009,Jo_Parker,"@Alison_London You're right, June Birthdays are the best "
1,1548888004,Fri Apr 17 22:17:43 PDT 2009,2bincontrol,Had fun at the carnival with the bff  middle school jid are sluts these days! Gonna visit my husband..i miss him&lt;3
1,2066754844,Sun Jun 07 11:06:38 PDT 2009,amy_l,@annajyu that blog is lovely. nice find! 
1,1999371691,Mon Jun 01 20:06:11 PDT 2009,hillarygayle,"@TeeshTeesh It's Dave Matthews Band.  There's a live concert streaming, so all the fans are on Twitter. #DMB"
1,1686754185,Sun May 03 06:39:11 PDT 2009,njdoc,@lauraduhaime @DocLG @TheTAZZone @mmangen @bradgal Ur welcome &amp; my pleasure! 
1,1976879305,Sat May 30 19:24:35 PDT 2009,niiccccdudex3,watching bridewars.  love this mocie! its hilarious!
1,1556984687,Sun Apr 19 01:22:21 PDT 2009,ChrisMillerJr,@froggie775 Glad you did too 
1,1974316708,Sat May 30 12:52:54 PDT 2009,11Skyler11,Going to the zoo @cbelsea and Alex!  EXCITED!!
1,1881739999,Fri May 22 05:26:45 PDT 2009,BeccaLCook,@Flbreeze88 another vacation? dang girlie 
1,1970235700,Sat May 30 03:01:10 PDT 2009,flyingintodark,Listening to musiic 
1,1565802230,Mon Apr 20 07:35:05 PDT 2009,nanalipzz89,"Ouh yea, I uploaded 5 of my video from the NKOTB show in SToon!  Check my youtube channel. Well Im goin back 2 sleep. Its too early 4 me."
1,1995295483,Mon Jun 01 13:15:45 PDT 2009,SongoftheOss,@_CorruptedAngel if this week gets any worse you may well have me CV 
1,1553740237,Sat Apr 18 15:04:58 PDT 2009,dhonline,@totalrapture Thanks for the tweet on advertising me!  I made a new blog post too! You're welcome to follow me too!
1,2014895545,Wed Jun 03 03:02:28 PDT 2009,likeMC,curious to listen @mitchelmusso 's song of his new album 
1,1558047671,Sun Apr 19 07:04:16 PDT 2009,Agnie91,@tommcfly What made you crie? 
1,1964546635,Fri May 29 14:24:35 PDT 2009,kalebnation,FUN TIMES AT #BEA09 !!! I met Neil Gaiman + more tonight. Was just interviewed by Borders Media! It will be up soon hopefully 
1,2191883772,Tue Jun 16 06:08:21 PDT 2009,RaevenWestern,"IT IS!!!  @ArieRich so far ok, the only time I craved meat bad was when I was super hungry! Bcause I didn't knw wht to eat @ times."
1,2189538743,Tue Jun 16 00:16:24 PDT 2009,lifeontheedges,@yenra Nothing like father-son quality time... I'm glad to hear you guys had a good time. 
1,2048802971,Fri Jun 05 15:47:59 PDT 2009,CatrionaKilbrid,@BillyCashin relax !! yur so mean bou tat hole beyonce ting !!hah  its fun tough nd true !! (nd she didnt even sing live)  xx
1,1694859681,Mon May 04 04:23:42 PDT 2009,b_b_b_a_r_t,my guys call me ``BartÂ ofÂ theÂ criticalÂ questions''. I'm guessing that's a good thing.  #zeropoint.IT
1,2016994311,Wed Jun 03 07:41:27 PDT 2009,privatestudmuff,@virtuallapdance thanks for the follow no REALLY thanks lol 
1,2054767690,Sat Jun 06 08:02:43 PDT 2009,Ms_Hip_Hop,Still watchin Smart Guy on BET.... 
1,1998246704,Mon Jun 01 18:14:08 PDT 2009,mcolemansc,"@perksofbeingme i'm sorry, hope you feel better in the mornin.  i'm watchin sweeny todd again "
1,1979350346,Sun May 31 02:40:08 PDT 2009,lyciabycia,STUPid CRAZY FRUitY SwaaG.. lmao wtf.? oh welll ayyyyyyyyyyyyyyyyyyyyye.! okkaaayyyyyyyyyyyy.! Guccci biiiitch... lick the rapper.. 
1,2184673449,Mon Jun 15 16:15:06 PDT 2009,mandybroussard,@tordupp i love you! 
1,1990872170,Mon Jun 01 05:56:04 PDT 2009,ffidler,@katie_outram mine too! Happy early birthday 
1,2188753498,Mon Jun 15 22:29:47 PDT 2009,geechee_girl,@girlgamy you're still up  welcome to the night owl club
1,2015541614,Wed Jun 03 04:56:06 PDT 2009,entrup,@msobie great! Thanks for asking.. Now let's get me added to the Linkined group to spruce things up a bit.. 
1,1770895324,Mon May 11 22:33:21 PDT 2009,triner,@SwanL LOL Awesome timing to ask to see it again.  Such an awesome movie.
1,2000686359,Mon Jun 01 22:42:08 PDT 2009,StarGrl85,@percussionpanda I would send it to the guys when you get a good amount more and tell them to keep a look on it 
1,2065148517,Sun Jun 07 08:00:03 PDT 2009,ladyofsalzburg,"@GUYSMITH16 like the new helmet, by the way "
